cest;cest_normalizado;descricao;segmento;status;vigencia_inicio;vigencia_fim;authority_source_id;ingestion_source_id;snapshot_gerado_em
10.026.00;1002600;Tijolos, placas (lajes), ladrilhos e peças cerâmicas semelhantes, para uso na construção, refratários, que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.027.00;1002700;Tijolos para construção, tijoleiras, tapa-vigas e produtos semelhantes, de cerâmica;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.028.00;1002800;Telhas, elementos de chaminés, condutores de fumaça, ornamentos arquitetônicos, de cerâmica, e outros produtos cerâmicos para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.029.00;1002900;Tubos, calhas ou algerozes e acessórios para canalizações, de cerâmica;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.030.00;1003000;Ladrilhos e placas de cerâmica, exclusivamente para pavimentação ou revestimento;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.030.01;1003001;Cubos, pastilhas e artigos semelhantes de cerâmica, mesmo com suporte, exceto os descritos CEST 10.030.00;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.031.00;1003100;Pias, lavatórios, colunas para lavatórios, banheiras, bidês, sanitários, caixas de descarga, mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.032.00;1003200;Artefatos de higiene/toucador de cerâmica;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.033.00;1003300;Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.034.00;1003400;Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.035.00;1003500;Vidro flotado e vidro desbastado ou polido em uma ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.036.00;1003600;Vidros temperados;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.037.00;1003700;Vidros laminados;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.038.00;1003800;Vidros isolantes de paredes múltiplas;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.039.00;1003900;Blocos, placas, tijolos, ladrilhos, telhas e outros artefatos, de vidro prensado ou moldado, mesmo armado, para uso na construção - cubos, pastilhas e outros artigos semelhantes;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.040.00;1004000;Barras próprias para construções, exceto vergalhões;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.041.00;1004100;Outras barras próprias para construções, exceto vergalhões;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.041.01;1004101;Outros vergalhões;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.042.00;1004200;Vergalhões;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.043.00;1004300;Outros vergalhões;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.044.00;1004400;Fios de ferro ou aço não ligados, não revestidos, mesmo polidos - cordas, cabos, tranças (entrançados), lingas e artefatos semelhantes, de ferro ou aço, não isolados para usos elétricos;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.045.00;1004500;Outros fios de ferro ou aço, não ligados, galvanizados com teor de carbono superior ou igual a 0,6%, em peso;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.045.01;1004501;Outros fios de ferro ou aço, não ligados, galvanizados;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.046.00;1004600;Acessórios para tubos (inclusive uniões, cotovelos, luvas ou mangas), de ferro fundido, ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.047.00;1004700;Portas e janelas, e seus caixilhos, alizares e soleiras de ferro fundido, ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.048.00;1004800;Material para andaimes, para armações (cofragens) e para escoramentos, (inclusive armações prontas, para estruturas de concreto armado ou argamassa armada), eletrocalhas e perfilados de ferro fundido, ferro ou aço, próprios para construção, exceto treliças de aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.049.00;1004900;Treliças de aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.050.00;1005000;Telhas metálicas;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.051.00;1005100;Caixas diversas (tais como caixa de correio, de entrada de água, de energia, de instalação) de ferro fundido, ferro ou aço - próprias para a construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.052.00;1005200;Arame farpado, de ferro ou aço, arames ou tiras, retorcidos, mesmo farpados, de ferro ou aço, dos tipos utilizados em cercas;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.053.00;1005300;Telas metálicas, grades e redes, de fios de ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.054.00;1005400;Correntes de rolos, de ferro fundido, ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.055.00;1005500;Outras correntes de elos articulados, de ferro fundido, ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.056.00;1005600;Correntes de elos soldados, de ferro fundido, de ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.057.00;1005700;Tachas, pregos, percevejos, escápulas, grampos ondulados ou biselados e artefatos semelhantes, de ferro fundido, ferro ou aço, mesmo com a cabeça de outra matéria, exceto cobre;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.058.00;1005800;Parafusos, pinos ou pernos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, contrapinos ou troços, arruelas (anilhas) (incluindo as de pressão) e artigos semelhantes, de ferro fundido, ferro ou aço;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.059.00;1005900;Palha de ferro ou aço, exceto os de uso doméstico classificados na posição NCM 7323.10.00;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.059.01;1005901;Esponjas, esfregões, luvas e artefatos semelhantes para limpeza, polimento e usos semelhantes, de ferro ou aço, exceto os de uso doméstico classificados na posição NCM 7323.10.00;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.060.00;1006000;Artefatos de higiene ou de toucador, e suas partes, de ferro fundido, ferro ou aço, incluídas as pias, banheiras, lavatórios, cubas, mictórios, tanques e afins de ferro fundido, ferro ou aço, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.061.00;1006100;Outras obras moldadas, de ferro fundido, ferro ou aço, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.062.00;1006200;Abraçadeiras;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.063.00;1006300;Barras de cobre;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.064.00;1006400;Tubos de cobre e suas ligas, para instalações de água quente e gás, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.065.00;1006500;Acessórios para tubos (por exemplo, uniões, cotovelos, luvas ou mangas) de cobre e suas ligas, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.066.00;1006600;Tachas, pregos, percevejos, escápulas e artefatos semelhantes, de cobre, ou de ferro ou aço com cabeça de cobre, parafusos, pinos ou pernos, roscados, porcas, ganchos roscados, rebites, chavetas, cavilhas, contrapinos, arruelas (incluídas as de pressão), e artefatos semelhantes, de cobre;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.067.00;1006700;Artefatos de higiene/toucador de cobre, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.068.00;1006800;Manta de subcobertura aluminizada;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.069.00;1006900;Tubos de alumínio e suas ligas, para refrigeração e ar condicionado, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.070.00;1007000;Acessórios para tubos (por exemplo, uniões, cotovelos, luvas ou mangas), de alumínio, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.071.00;1007100;Construções e suas partes (por exemplo, pontes e elementos de pontes, torres, pórticos ou pilones, pilares, colunas, armações, estruturas para telhados, portas e janelas, e seus caixilhos, alizares e soleiras, balaustradas), de alumínio, exceto as construções pré-fabricadas da posição 9406 - chapas, barras, perfis, tubos e semelhantes, de alumínio, próprios para construções;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.072.00;1007200;Artefatos de higiene/toucador de alumínio, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.073.00;1007300;Outras obras de alumínio, próprias para construções, incluídas as persianas;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.074.00;1007400;Outras guarnições, ferragens e artigos semelhantes de metais comuns, para construções, inclusive puxadores.;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.075.00;1007500;Fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns, incluídas as suas partes fechos e armações com fecho, com fechadura, de metais comuns chaves para estes artigos, de metais comuns - exceto os de uso automotivo;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.076.00;1007600;Dobradiças de metais comuns, de qualquer tipo;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.077.00;1007700;Tubos flexíveis de metais comuns, mesmo com acessórios, para uso na construção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.078.00;1007800;Fios, varetas, tubos, chapas, eletrodos e artefatos semelhantes, de metais comuns ou de carbonetos metálicos, revestidos exterior ou interiormente de decapantes ou de fundentes, para soldagem (soldadura) ou depósito de metal ou de carbonetos metálicos fios e varetas de pós de metais comuns aglomerados, para metalização por projeção;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.079.00;1007900;Torneiras, válvulas (incluídas as redutoras de pressão e as termostáticas) e dispositivos semelhantes, para canalizações, caldeiras, reservatórios, cubas e outros recipientes;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
10.080.00;1008000;Espelhos de vidro, mesmo emoldurados, exceto os de uso automotivo;10. Materiais de construção e congêneres;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.001.00;1100100;Água sanitária, branqueador e outros alvejantes;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.002.00;1100200;Sabões, desinfetantes e sanitizantes, todos em pó, flocos, palhetas, grânulos ou outras formas semelhantes, para lavar roupas;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.003.00;1100300;Sabões, desinfetantes e sanitizantes, todos líquidos para lavar roupas;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.004.00;1100400;Detergentes em pó, flocos, palhetas, grânulos ou outras formas semelhantes, inclusive adicionados de propriedades desinfetantes ou sanitizantes.;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.005.00;1100500;Detergentes líquidos, exceto para lavar roupa;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.006.00;1100600;Detergente líquido para lavar roupa, inclusive adicionados de propriedades desinfetantes ou sanitizantes.;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.007.00;1100700;Outros agentes orgânicos de superfície (exceto sabões) - preparações tensoativas, preparações para lavagem (incluídas as preparações auxiliares para lavagem) e preparações para limpeza (inclusive multiuso e limpadores), mesmo contendo sabão, exceto os produtos descritos nos CEST 11.001.00, 11.004.00, 11.005.00 e 11.006.00 - em embalagem de conteúdo inferior ou igual a 50 litros ou 50 kg;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.008.00;1100800;Amaciante/suavizante;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.009.00;1100900;Esponjas para limpeza;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.010.00;1101000;Álcool etílico para limpeza;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.011.00;1101100;Esponjas e palhas de aço - esponjas para limpeza, polimento ou uso semelhantes - todas de uso doméstico;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
11.012.00;1101200;Sacos de lixo de conteúdo igual ou inferior a 100 litros;11. Materiais de limpeza;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.001.00;1200100;Transformadores, bobinas de reatância e de auto indução, inclusive os transformadores de potência superior a 16 KVA, classificados nas posições 8504.33.00 e 8504.34.00 - exceto os demais transformadores da subposição 8504.3, os reatores para lâmpadas elétricas de descarga classificados no código 8504.10.00, os carregadores de acumuladores do código 8504.40.10, os equipamentos de alimentação ininterrupta de energia (UPS ou no break), no código 8504.40.40 e os de uso automotivo;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.002.00;1200200;Aquecedores elétricos de água, incluídos os de imersão, chuveiros ou duchas elétricos, torneiras elétricas, resistências de aquecimento, inclusive as de duchas e chuveiros elétricos e suas partes - exceto outros fornos, fogareiros (incluídas as chapas de cocção), grelhas e assadeiras, classificados na posição 8516.60.00;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.003.00;1200300;Aparelhos para interrupção, seccionamento, proteção, derivação, ligação ou conexão de circuitos elétricos (por exemplo, interruptores, comutadores, corta-circuitos, para-raios, limitadores de tensão, eliminadores de onda, tomadas de corrente e outros conectores, caixas de junção), para tensão superior a 1.000V, exceto os de uso automotivo;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.004.00;1200400;Aparelhos para interrupção, seccionamento, proteção, derivação, ligação ou conexão de circuitos elétricos (por exemplo, interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, plugues e tomadas de corrente, suportes para lâmpadas e outros conectores, caixas de junção), para uma tensão não superior a 1.000V - conectores para fibras ópticas, feixes ou cabos de fibras ópticas - exceto starter classificado na subposição 8536.50 e os de uso automotivo;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.005.00;1200500;Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535 e 8536;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.006.00;1200600;Cabos, tranças e semelhantes, de cobre, não isolados para usos elétricos, exceto os de uso automotivo;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.007.00;1200700;Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados ou não, para usos elétricos (incluídos os de cobre ou alumínio, envernizados ou oxidados anodicamente), mesmo com peças de conexão, inclusive fios e cabos elétricos, para tensão não superior a 1000V, para uso na construção - fios e cabos telefônicos e para transmissão de dados - cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mesmo com condutores elétricos ou munidos de peças de conexão - cordas, cabos, tranças e semelhantes, de alumínio, não isolados para uso elétricos - exceto os de uso automotivo;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.008.00;1200800;Isoladores de qualquer matéria, para usos elétricos;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
12.009.00;1200900;Peças isolantes inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas - tubos isoladores e suas peças de ligação, de metais comuns, isolados interiormente;12. Materiais elétricos;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.001.00;1300100;Medicamentos de referência - positiva, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.001.01;1300101;Medicamentos de referência - negativa, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.001.02;1300102;Medicamentos de referência - neutra, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.002.00;1300200;Medicamentos genérico - positiva, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.002.01;1300201;Medicamentos genérico - negativa, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.002.02;1300202;Medicamentos genérico - neutra, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.003.00;1300300;Medicamentos similar - positiva, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.003.01;1300301;Medicamentos similar - negativa, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.003.02;1300302;Medicamentos similar - neutra, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.004.00;1300400;Outros tipos de medicamentos - positiva, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.004.01;1300401;Outros tipos de medicamentos - negativa, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.004.02;1300402;Outros tipos de medicamentos - neutra, exceto para uso veterinário;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.005.00;1300500;Preparações químicas contraceptivas de referência, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas - positiva.;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
13.005.01;1300501;Preparações químicas contraceptivas de referência, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas - negativa.;13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
